ticker,year,x,y,cluster
CRH,2023,-3.4518359,8.374522,15
CRL,2023,-1.8973352,9.308776,-1
CRM,2023,-4.6505857,6.8218417,19
CRWD,2023,-4.245563,6.6007547,19
CSCO,2023,-0.7291981,1.9571804,8
CSGP,2023,-3.405846,4.9751477,6
CSX,2023,-4.0985107,8.046182,9
CTAS,2023,-3.9742882,8.556603,-1
CTRA,2023,24.975977,9.792817,0
CTSH,2023,-5.200921,5.2286644,20
CTVA,2023,-3.2110746,8.917687,-1
CVNA,2023,-3.9699254,7.3553057,-1
CVS,2023,-2.13777,10.367144,10
CVX,2023,-0.81805533,6.434501,4
D,2023,-0.9371237,6.986021,5
DAL,2023,-0.31976148,1.7609748,8
DASH,2023,-4.7588873,7.3131614,-1
DD,2023,-3.1293082,8.85826,-1
DDOG,2023,-4.4486256,6.625201,19
DE,2023,-3.3052638,7.7811575,15
DECK,2023,-4.6249022,9.109832,22
DELL,2023,-3.7829504,6.8808866,14
DG,2023,-5.2580185,9.214022,22
DGX,2023,-0.21028009,8.965005,1
DHI,2023,-3.7967336,5.2734075,6
DHR,2023,-1.179393,2.5945945,2
DIS,2023,-5.640758,7.118407,16
DLR,2023,-3.905552,6.507185,19
DLTR,2023,-5.196457,9.118056,22
DOC,2023,-3.2988393,4.8759613,6
DOV,2023,-2.856561,7.5037527,15
DOW,2023,-3.2230217,8.907414,-1
DPZ,2023,-4.8468866,9.301474,22
DRI,2023,-4.4372463,9.4129095,-1
DTE,2023,24.913124,9.758254,0
DUK,2023,-0.84263444,7.1189456,5
DVA,2023,-1.9832474,10.316996,10
DVN,2023,25.10831,9.905563,0
DXCM,2023,-2.3032053,9.533912,-1
EA,2023,-5.219622,7.3573556,16
EBAY,2023,-5.039101,7.311606,-1
ECL,2023,-2.8680964,8.71867,-1
ED,2023,25.379118,9.541001,0
EFX,2023,-5.010793,5.6557,20
EG,2023,-5.9147444,3.781129,18
EIX,2023,24.91799,9.729262,0
EL,2023,-0.47170335,1.8268571,8
ELV,2023,-2.2152243,10.271958,10
EME,2023,-2.7508478,7.439935,15
EMR,2023,-3.2289436,7.186332,14
EOG,2023,0.32277754,8.957506,1
EPAM,2023,-0.6869698,1.7912912,8
EQIX,2023,-4.1560345,6.662702,19
EQR,2023,-3.4209867,5.5541787,6
EQT,2023,-0.7960272,6.485537,4
ERIE,2023,-5.952716,3.949832,18
ES,2023,-0.49207616,7.1768928,5
ESS,2023,-3.3817194,5.0812793,6
ETN,2023,-3.0076673,8.402829,-1
ETR,2023,-0.36721787,7.2802916,5
EVRG,2023,-0.38574138,7.3405147,5
EW,2023,-2.0216131,9.804631,11
EXC,2023,-0.379359,7.090647,5
EXE,2023,-0.8211376,6.4143267,4
EXPD,2023,-4.260753,7.7414565,9
EXPE,2023,-4.707827,8.181544,-1
EXR,2023,-0.6472513,2.1483438,8
F,2023,0.034790255,9.107613,1
FANG,2023,-0.85680145,6.4298024,4
FAST,2023,-0.9584318,3.0594563,2
FCX,2023,25.315456,9.638568,0
FDS,2023,-0.40377727,2.3944895,7
FDX,2023,-0.3245704,2.1309147,8
FE,2023,0.42444536,8.91533,1
FFIV,2023,-0.26904526,2.0758,8
FICO,2023,-4.777416,6.100062,-1
FIS,2023,-5.05883,5.3847394,20
FISV,2023,-5.1496134,5.611764,20
FITB,2023,-4.04784,4.22167,3
FIX,2023,-0.3864949,1.8205316,8
FOX,2023,-5.7292795,7.1287,16
FOXA,2023,-5.7331953,7.1249433,16
FRT,2023,-3.3754702,4.976544,6
FSLR,2023,-1.5943704,7.1133766,-1
FTNT,2023,-4.0926876,6.816546,19
FTV,2023,-1.1891756,2.6240468,2
GD,2023,-3.4395616,8.081898,13
GDDY,2023,-4.962157,6.7774034,19
GE,2023,-0.71305597,1.5558312,8
GEHC,2023,-2.0664344,9.781769,11
GEN,2023,-0.54325587,2.4299333,-1
GILD,2023,-0.6623832,1.6417005,8
GIS,2023,-3.8951573,9.168482,21
GL,2023,-5.6953454,4.1385703,18
GLW,2023,-3.054648,7.296469,-1
GM,2023,-1.2632614,2.042643,-1
GNRC,2023,-1.835337,7.2568617,15
GOOG,2023,-4.6459494,6.7318096,19
GOOGL,2023,-4.646189,6.773285,19
GPC,2023,-4.925651,8.886068,-1
